PUMA,puma_label,year,indicator,value,cut_name
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,elementary_w,872.0,nonafroamerican_hispanic
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,elementary_w,2929.0,nonafroamerican_hispanic
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,elementary_w,409.0,nonafroamerican_hispanic
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,elementary_w,1064.0,nonafroamerican_hispanic
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,elementary_w,0.0,nonafroamerican_hispanic
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,elementary_w,1755.0,nonafroamerican_hispanic
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,elementary_w,788.0,nonafroamerican_hispanic
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,elementary_w,442.0,nonafroamerican_hispanic
9999.0,Chicago Area,2023,elementary_w,46431.0,nonafroamerican_hispanic
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,atten_middle_w,2573.0,Total
3502.0,(North) - Lake View & Lincoln Park,2013,atten_middle_w,1386.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,atten_middle_w,3624.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,atten_middle_w,4676.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,atten_middle_w,3119.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,atten_middle_w,4821.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,atten_middle_w,3319.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,atten_middle_w,6802.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,atten_middle_w,4489.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,atten_middle_w,1474.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,atten_middle_w,7707.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,atten_middle_w,7406.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,atten_middle_w,6222.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,atten_middle_w,4368.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,atten_middle_w,4011.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,atten_middle_w,3951.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,atten_middle_w,4794.0,Total
9999.0,Chicago Area,2013,atten_middle_w,74742.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,atten_middle_w,3611.0,Total
3502.0,(North) - Lake View & Lincoln Park,2018,atten_middle_w,3098.0,Total
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,atten_middle_w,5814.0,Total
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,atten_middle_w,4818.0,Total
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,atten_middle_w,3917.0,Total
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,atten_middle_w,7896.0,Total
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,atten_middle_w,2441.0,Total
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,atten_middle_w,5698.0,Total
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,atten_middle_w,2659.0,Total
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,atten_middle_w,664.0,Total
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,atten_middle_w,5087.0,Total
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,atten_middle_w,3765.0,Total
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,atten_middle_w,3785.0,Total
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,atten_middle_w,7087.0,Total
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,atten_middle_w,4385.0,Total
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,atten_middle_w,3162.0,Total
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,atten_middle_w,5186.0,Total
9999.0,Chicago Area,2018,atten_middle_w,73073.0,Total
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,atten_middle_w,3622.0,Total
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,atten_middle_w,3089.0,Total
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,atten_middle_w,902.0,Total
3154.0,(North) - Lake View & Lincoln Park,2023,atten_middle_w,1480.0,Total
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,atten_middle_w,4494.0,Total
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,atten_middle_w,4304.0,Total
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,atten_middle_w,3672.0,Total
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,atten_middle_w,3833.0,Total
3159.0,(West) - West Town & Near West Side,2023,atten_middle_w,2183.0,Total
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,atten_middle_w,1547.0,Total
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,atten_middle_w,3458.0,Total
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,atten_middle_w,3211.0,Total
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,atten_middle_w,3614.0,Total
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,atten_middle_w,4592.0,Total
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,atten_middle_w,2689.0,Total
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,atten_middle_w,4014.0,Total
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,atten_middle_w,4837.0,Total
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,atten_middle_w,3907.0,Total
9999.0,Chicago Area,2023,atten_middle_w,59448.0,Total
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,atten_middle_w,921.0,women
3502.0,(North) - Lake View & Lincoln Park,2013,atten_middle_w,689.0,women
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,atten_middle_w,2212.0,women
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,atten_middle_w,2552.0,women
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,atten_middle_w,1532.0,women
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,atten_middle_w,2604.0,women
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,atten_middle_w,1854.0,women
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,atten_middle_w,3114.0,women
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,atten_middle_w,2346.0,women
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,atten_middle_w,587.0,women
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,atten_middle_w,2769.0,women
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,atten_middle_w,3086.0,women
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,atten_middle_w,3379.0,women
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,atten_middle_w,2421.0,women
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,atten_middle_w,2359.0,women
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,atten_middle_w,2359.0,women
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,atten_middle_w,2601.0,women
9999.0,Chicago Area,2013,atten_middle_w,37385.0,women
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,atten_middle_w,1890.0,women
3502.0,(North) - Lake View & Lincoln Park,2018,atten_middle_w,1039.0,women
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,atten_middle_w,2584.0,women
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,atten_middle_w,2313.0,women
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,atten_middle_w,1641.0,women
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,atten_middle_w,3983.0,women
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,atten_middle_w,1343.0,women
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,atten_middle_w,2057.0,women
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,atten_middle_w,953.0,women
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,atten_middle_w,395.0,women
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,atten_middle_w,2718.0,women
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,atten_middle_w,2224.0,women
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,atten_middle_w,1776.0,women
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,atten_middle_w,2651.0,women
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,atten_middle_w,2780.0,women
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,atten_middle_w,1690.0,women
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,atten_middle_w,2601.0,women
9999.0,Chicago Area,2018,atten_middle_w,34638.0,women
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,atten_middle_w,1582.0,women
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,atten_middle_w,976.0,women
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,atten_middle_w,441.0,women
3154.0,(North) - Lake View & Lincoln Park,2023,atten_middle_w,513.0,women
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,atten_middle_w,2285.0,women
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,atten_middle_w,2141.0,women
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,atten_middle_w,1902.0,women
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,atten_middle_w,2161.0,women
3159.0,(West) - West Town & Near West Side,2023,atten_middle_w,802.0,women
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,atten_middle_w,1029.0,women
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,atten_middle_w,2530.0,women
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,atten_middle_w,843.0,women
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,atten_middle_w,1306.0,women
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,atten_middle_w,2378.0,women
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,atten_middle_w,1761.0,women
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,atten_middle_w,2408.0,women
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,atten_middle_w,3160.0,women
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,atten_middle_w,1620.0,women
9999.0,Chicago Area,2023,atten_middle_w,29838.0,women
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,atten_middle_w,1652.0,men
3502.0,(North) - Lake View & Lincoln Park,2013,atten_middle_w,697.0,men
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,atten_middle_w,1412.0,men
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,atten_middle_w,2124.0,men
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,atten_middle_w,1587.0,men
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,atten_middle_w,2217.0,men
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,atten_middle_w,1465.0,men
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,atten_middle_w,3688.0,men
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,atten_middle_w,2143.0,men
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,atten_middle_w,887.0,men
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,atten_middle_w,4938.0,men
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,atten_middle_w,4320.0,men
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,atten_middle_w,2843.0,men
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,atten_middle_w,1947.0,men
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,atten_middle_w,1652.0,men
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,atten_middle_w,1592.0,men
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,atten_middle_w,2193.0,men
9999.0,Chicago Area,2013,atten_middle_w,37357.0,men
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,atten_middle_w,1721.0,men
3502.0,(North) - Lake View & Lincoln Park,2018,atten_middle_w,2059.0,men
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,atten_middle_w,3230.0,men
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,atten_middle_w,2505.0,men
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,atten_middle_w,2276.0,men
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,atten_middle_w,3913.0,men
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,atten_middle_w,1098.0,men
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,atten_middle_w,3641.0,men
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,atten_middle_w,1706.0,men
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,atten_middle_w,269.0,men
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,atten_middle_w,2369.0,men
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,atten_middle_w,1541.0,men
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,atten_middle_w,2009.0,men
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,atten_middle_w,4436.0,men
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,atten_middle_w,1605.0,men
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,atten_middle_w,1472.0,men
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,atten_middle_w,2585.0,men
9999.0,Chicago Area,2018,atten_middle_w,38435.0,men
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,atten_middle_w,2040.0,men
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,atten_middle_w,2113.0,men
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,atten_middle_w,461.0,men
3154.0,(North) - Lake View & Lincoln Park,2023,atten_middle_w,967.0,men
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,atten_middle_w,2209.0,men
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,atten_middle_w,2163.0,men
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,atten_middle_w,1770.0,men
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,atten_middle_w,1672.0,men
3159.0,(West) - West Town & Near West Side,2023,atten_middle_w,1381.0,men
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,atten_middle_w,518.0,men
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,atten_middle_w,928.0,men
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,atten_middle_w,2368.0,men
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,atten_middle_w,2308.0,men
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,atten_middle_w,2214.0,men
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,atten_middle_w,928.0,men
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,atten_middle_w,1606.0,men
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,atten_middle_w,1677.0,men
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,atten_middle_w,2287.0,men
9999.0,Chicago Area,2023,atten_middle_w,29610.0,men
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,atten_middle_w,603.0,afroamerican
3502.0,(North) - Lake View & Lincoln Park,2013,atten_middle_w,246.0,afroamerican
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,atten_middle_w,0.0,afroamerican
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,atten_middle_w,72.0,afroamerican
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,atten_middle_w,0.0,afroamerican
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,atten_middle_w,2573.0,afroamerican
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,atten_middle_w,403.0,afroamerican
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,atten_middle_w,2700.0,afroamerican
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,atten_middle_w,1544.0,afroamerican
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,atten_middle_w,725.0,afroamerican
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,atten_middle_w,165.0,afroamerican
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,atten_middle_w,392.0,afroamerican
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,atten_middle_w,4287.0,afroamerican
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,atten_middle_w,3742.0,afroamerican
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,atten_middle_w,2360.0,afroamerican
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,atten_middle_w,3493.0,afroamerican
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,atten_middle_w,3801.0,afroamerican
9999.0,Chicago Area,2013,atten_middle_w,27106.0,afroamerican
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,atten_middle_w,1503.0,afroamerican
3502.0,(North) - Lake View & Lincoln Park,2018,atten_middle_w,258.0,afroamerican
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,atten_middle_w,396.0,afroamerican
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,atten_middle_w,0.0,afroamerican
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,atten_middle_w,78.0,afroamerican
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,atten_middle_w,2084.0,afroamerican
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,atten_middle_w,559.0,afroamerican
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,atten_middle_w,3916.0,afroamerican
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,atten_middle_w,503.0,afroamerican
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,atten_middle_w,0.0,afroamerican
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,atten_middle_w,597.0,afroamerican
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,atten_middle_w,167.0,afroamerican
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,atten_middle_w,2050.0,afroamerican
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,atten_middle_w,6297.0,afroamerican
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,atten_middle_w,1334.0,afroamerican
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,atten_middle_w,3039.0,afroamerican
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,atten_middle_w,3247.0,afroamerican
9999.0,Chicago Area,2018,atten_middle_w,26028.0,afroamerican
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,atten_middle_w,87.0,afroamerican
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,atten_middle_w,599.0,afroamerican
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,atten_middle_w,479.0,afroamerican
3154.0,(North) - Lake View & Lincoln Park,2023,atten_middle_w,0.0,afroamerican
3155.0,"(Northwest) - Logan Square, Irving Park & Avondale",2023,atten_middle_w,195.0,afroamerican
3156.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2023,atten_middle_w,741.0,afroamerican
3157.0,"(West) - Belmont Cragin, Humboldt Park, Hermosa & Montclare",2023,atten_middle_w,321.0,afroamerican
3158.0,"(West) - Austin, North Lawndale & East/West Garfield Park",2023,atten_middle_w,2777.0,afroamerican
3159.0,(West) - West Town & Near West Side,2023,atten_middle_w,167.0,afroamerican
3160.0,"(Central) - Near North Side, Loop & Near South Side",2023,atten_middle_w,0.0,afroamerican
3161.0,"(South) - Hyde Park, Grand Boulevard, Woodlawn, Douglas & Kenwood",2023,atten_middle_w,3046.0,afroamerican
3162.0,"(Southwest) - New City, Lower West Side, Bridgeport & McKinley Park",2023,atten_middle_w,63.0,afroamerican
3163.0,"(Southwest) - South Lawndale, Brighton Park & Gage Park",2023,atten_middle_w,0.0,afroamerican
3164.0,"(Southwest) - Ashburn, Garfield Ridge, West Lawn, Clearing & West Elsdon",2023,atten_middle_w,659.0,afroamerican
3165.0,"(South) - Chicago Lawn, Greater Grand Crossing & West Englewood/Englewood",2023,atten_middle_w,1530.0,afroamerican
3166.0,"(Southwest) - Auburn Gresham, Washington Heights, Morgan Park & Beverly",2023,atten_middle_w,2554.0,afroamerican
3167.0,"(South) - Roseland, Chatham, West Pullman, Calumet Heights & Avalon Park",2023,atten_middle_w,4837.0,afroamerican
3168.0,"(South) - South Shore, South Chicago, East Side & South Deering",2023,atten_middle_w,1709.0,afroamerican
9999.0,Chicago Area,2023,atten_middle_w,19764.0,afroamerican
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2013,atten_middle_w,1637.0,hispanic
3502.0,(North) - Lake View & Lincoln Park,2013,atten_middle_w,183.0,hispanic
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2013,atten_middle_w,874.0,hispanic
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2013,atten_middle_w,2469.0,hispanic
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2013,atten_middle_w,1550.0,hispanic
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2013,atten_middle_w,1865.0,hispanic
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2013,atten_middle_w,2731.0,hispanic
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2013,atten_middle_w,3757.0,hispanic
3524.0,"(West) - West Town, Near West Side & Lower West Side",2013,atten_middle_w,2100.0,hispanic
3525.0,"(Central) - Near North Side, Loop & Near South Side",2013,atten_middle_w,324.0,hispanic
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2013,atten_middle_w,5791.0,hispanic
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2013,atten_middle_w,6566.0,hispanic
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2013,atten_middle_w,1935.0,hispanic
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2013,atten_middle_w,0.0,hispanic
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2013,atten_middle_w,470.0,hispanic
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2013,atten_middle_w,458.0,hispanic
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2013,atten_middle_w,930.0,hispanic
9999.0,Chicago Area,2013,atten_middle_w,33640.0,hispanic
3501.0,"(North) - Edgewater, Uptown & Rogers Park",2018,atten_middle_w,2108.0,hispanic
3502.0,(North) - Lake View & Lincoln Park,2018,atten_middle_w,2840.0,hispanic
3503.0,"(North) - West Ridge, Lincoln Square & North Center",2018,atten_middle_w,5418.0,hispanic
3504.0,"(Northwest) - Irving Park, Albany Park, Forest Glen & North Park",2018,atten_middle_w,4818.0,hispanic
3520.0,"(Northwest) - Portage Park, Dunning & Jefferson Park",2018,atten_middle_w,3839.0,hispanic
3521.0,"(West) - Austin, Belmont Cragin & Montclare",2018,atten_middle_w,5812.0,hispanic
3522.0,"(Northwest) - Logan Square, Avondale & Hermosa",2018,atten_middle_w,1882.0,hispanic
3523.0,"(West) - North & South Lawndale, Humboldt Park, East & West Garfield Park",2018,atten_middle_w,1782.0,hispanic
3524.0,"(West) - West Town, Near West Side & Lower West Side",2018,atten_middle_w,2156.0,hispanic
3525.0,"(Central) - Near North Side, Loop & Near South Side",2018,atten_middle_w,664.0,hispanic
3526.0,"(Southwest) - Brighton Park, New City, Bridgeport & McKinley Park",2018,atten_middle_w,4490.0,hispanic
3527.0,"(Southwest) - Gage Park, Garfield Ridge & West Lawn",2018,atten_middle_w,3598.0,hispanic
3528.0,"(South) - Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing",2018,atten_middle_w,1735.0,hispanic
3529.0,"(South) - South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas",2018,atten_middle_w,790.0,hispanic
3530.0,"(South) - Ashburn, Washington Heights, Morgan Park & Beverly",2018,atten_middle_w,3051.0,hispanic
3531.0,"(South) - Auburn Gresham, Roseland, Chatham, Avalon Park & Burnside",2018,atten_middle_w,123.0,hispanic
3532.0,"(South) - South Chicago, Pullman, West Pullman, East Side & South Deering",2018,atten_middle_w,1939.0,hispanic
9999.0,Chicago Area,2018,atten_middle_w,47045.0,hispanic
3151.0,"(Northwest) - Albany Park, Norwood Park, Forest Glen, North Park & O'Hare",2023,atten_middle_w,328.0,hispanic
3152.0,"(North) - West Ridge, Lincoln Square & North Center",2023,atten_middle_w,296.0,hispanic
3153.0,"(North) - Uptown, Edgewater & Rogers Park",2023,atten_middle_w,0.0,hispanic
3154.0,(North) - Lake View & Lincoln Park,2023,atten_middle_w,187.0,hispanic
