,statefp20,puma,geoid20,namelsad20,mtfcc20,funcstat20,aland20,awater20,intptlat20,intptlon20,geometry,year,Non-violent,Violent,total_crimes,num_schools,num_high_schools,num_middle_schools,num_ele_schools,num_pre_schools,total_students,num_dropout,total_students_dropout,weighted_hs_grad_rate,atten_elementary_w,atten_elementary_women_w,atten_elementary_men_w,atten_elementary_black_w,atten_elementary_non_black_w,elementary_w,elementary_men_w,elementary_women_w,elementary_black_w,elementary_non_black_w,atten_middle_w,atten_middle_women_w,atten_middle_men_w,atten_middle_black_w,atten_middle_non_black_w,middle_men_w,middle_women_w,middle_black_w,middle_non_black_w,middle_w,atten_high_school_w,atten_high_school_non_black_w,atten_high_school_black_w,atten_high_school_men_w,atten_high_school_women_w,high_school_w,high_school_men_w,high_school_women_w,high_school_black_w,high_school_non_black_w,pwgtp,hincp_w,men_w,woman_w,black_w,non_black_w,attendance_rate_elementary,attendance_rate_middle,attendance_rate_high,attendance_rate_elementary_men,attendance_rate_middle_men,attendance_rate_high_men,attendance_rate_elementary_women,attendance_rate_middle_women,attendance_rate_high_women,attendance_rate_elementary_black,attendance_rate_middle_black,attendance_rate_high_black,attendance_rate_elementary_non_black,attendance_rate_middle_non_black,attendance_rate_high_non_black,elementary_percentage,middle_percentage,high_percentage,puma_label
0,17,03168,1703168,"Chicago City (South)--South Shore, South Chicago, East Side & South Deering PUMA",G6120,S,60078918,10515066,+41.7053217,-087.5568165,"POLYGON ((-87.539917 41.644323, -87.540035 41.644315, -87.54039 41.644293, -87.540509 41.644286, -87.54067 41.644321, -87.541153 41.644427, -87.541314 41.644463, -87.541328 41.64446, -87.541371 41.644452, -87.541386 41.64445, -87.541538 41.644453, -87.541994 41.644464, -87.542147 41.644468, -87.542171 41.644485, -87.542246 41.644536, -87.542271 41.644553, -87.542342 41.644549, -87.542556 41.644539, -87.542628 41.644536, -87.542666 41.644551, -87.542781 41.644596, -87.54282 41.644611, -87.543856 41.644583, -87.545323 41.644544, -87.546964 41.644511, -87.548001 41.644491, -87.548869 41.644499, -87.549776 41.644509, -87.551475 41.644526, -87.552344 41.644535, -87.553488 41.644537, -87.556282 41.644544, -87.556923 41.644545, -87.558068 41.644548, -87.558124 41.644548, -87.558293 41.64455, -87.55835 41.644551, -87.558543 41.64455, -87.559122 41.644548, -87.559316 41.644548, -87.559611 41.644588, -87.560524 41.644719, -87.560895 41.644724, -87.56201 41.644742, -87.562382 41.644749, -87.562516 41.644735, -87.562919 41.644694, -87.563054 41.644681, -87.563257 41.644671, -87.563868 41.644644, -87.564072 41.644635, -87.564309 41.644636, -87.565021 41.644641, -87.565259 41.644643, -87.565496 41.644644, -87.566207 41.644649, -87.566444 41.644651, -87.566673 41.644652, -87.56736 41.644657, -87.567589 41.644659, -87.567809 41.64466, -87.568469 41.644665, -87.568689 41.644667, -87.568955 41.644668, -87.569753 41.644674, -87.570019 41.644676, -87.570263 41.644677, -87.570998 41.644683, -87.571243 41.644685, -87.571495 41.644686, -87.572251 41.644692, -87.572504 41.644694, -87.572646 41.644695, -87.572976 41.644698, -87.573143 41.6447, -87.574395 41.644711, -87.574868 41.644716, -87.574909 41.644714, -87.575034 41.644712, -87.575076 41.644712, -87.575778 41.644715, -87.577885 41.644726, -87.578387 41.644729, -87.578483 41.644729, -87.578588 41.64473, -87.578593 41.644857, -87.578601 41.64497, -87.578618 41.645195, -87.578675 41.645689, -87.578709 41.645881, -87.578718 41.645927, -87.578727 41.645978, -87.578758 41.646155, -87.57885 41.646559, -87.578946 41.646928, -87.579045 41.647255, -87.579084 41.647381, -87.57916 41.647614, -87.579326 41.648053, -87.57947 41.648374, -87.579664 41.648739, -87.579941 41.649246, -87.580097 41.649502, -87.580325 41.649859, -87.580619 41.65028, -87.580879 41.650619, -87.581045 41.650815, -87.581933 41.651859, -87.582296 41.652287, -87.582468 41.652483, -87.582549 41.652575, -87.5828 41.652869, -87.583526 41.6537, -87.584038 41.654274, -87.584092 41.654339, -87.584621 41.654969, -87.584736 41.655107, -87.585083 41.655521, -87.585199 41.65566, -87.585281 41.655757, -87.585602 41.656125, -87.586236 41.656853, -87.586812 41.657522, -87.587214 41.657989, -87.587221 41.658002, -87.587242 41.658021, -87.587249 41.65803, -87.587276 41.658074, -87.587295 41.658091, -87.58763 41.658477, -87.587905 41.658799, -87.588781 41.659813, -87.589166 41.660258, -87.589188 41.660283, -87.589255 41.660361, -87.589278 41.660388, -87.589388 41.660516, -87.589412 41.660545, -87.589816 41.661016, -87.589951 41.661174, -87.590242 41.661521, -87.590444 41.661763, -87.591129 41.662552, -87.591427 41.662895, -87.591496 41.662976, -87.591706 41.663219, -87.591749 41.663268, -87.591776 41.663301, -87.591806 41.663336, -87.592074 41.663649, -87.592707 41.664395, -87.593885 41.665754, -87.593917 41.665792, -87.594557 41.66654, -87.595616 41.667766, -87.595883 41.668073, -87.595935 41.668141, -87.596573 41.668872, -87.597174 41.669582, -87.597424 41.669878, -87.598443 41.671066, -87.598546 41.671187, -87.598617 41.671256, -87.599806 41.672637, -87.600195 41.673091, -87.600334 41.673272, -87.600457 41.673432, -87.600741 41.67385, -87.600853 41.674033, -87.600971 41.674241, -87.601024 41.674339, -87.601134 41.674562, -87.601279 41.674886, -87.601306 41.674968, -87.601446 41.675338, -87.601544 41.675667, -87.601612 41.675962, -87.601664 41.67624, -87.601709 41.676572, -87.601733 41.676896, -87.601751 41.677662, -87.601755 41.6778, -87.601773 41.678294, -87.601834 41.680277, -87.601866 41.681584, -87.601873 41.681833, -87.601878 41.682492, -87.601879 41.6826, -87.60191 41.683173, -87.601932 41.683808, -87.601948 41.684055, -87.601954 41.684144, -87.601936 41.684742, -87.6019 41.685062, -87.601761 41.68569, -87.60172 41.685837, -87.601623 41.686087, -87.601601 41.686138, -87.60158 41.686187, -87.601565 41.686221, -87.601543 41.686272, -87.601519 41.686325, -87.601368 41.686667, -87.60131 41.686771, -87.600974 41.687423, -87.600694 41.687961, -87.600595 41.688138, -87.600397 41.6885, -87.600342 41.688602, -87.600296 41.688677, -87.600116 41.689027, -87.599814 41.689594, -87.599737 41.68974, -87.599613 41.689956, -87.599574 41.690024, -87.599098 41.690871, -87.598856 41.691309, -87.598709 41.691601, -87.598348 41.69227, -87.59829 41.692368, -87.598239 41.692464, -87.598067 41.692786, -87.597247 41.694309, -87.597032 41.69473, -87.597011 41.694772, -87.596751 41.695259, -87.596406 41.695873, -87.596174 41.696304, -87.595849 41.696908, -87.595208 41.698074, -87.595138 41.69821, -87.59485 41.698762, -87.594578 41.698931, -87.59443 41.699182, -87.59431 41.699379, -87.593886 41.700082, -87.593505 41.700721, -87.593239 41.70117, -87.593055 41.701033, -87.5925 41.701934, -87.592414 41.702079, -87.592303 41.702265, -87.592237 41.702385, -87.592101 41.702659, -87.592024 41.702839, -87.59197 41.703003, -87.591928 41.703134, -87.591809 41.703218, -87.590623 41.704034, -87.589017 41.705131, -87.588605 41.705388, -87.588287 41.705587, -87.587936 41.70585, -87.587727 41.706008, -87.587488 41.706197, -87.58743 41.706247, -87.5872 41.70645, -87.587072 41.706574, -87.587117 41.706809, -87.587254 41.707514, -87.5873 41.70775, -87.58705 41.707753, -87.5863 41.707762, -87.586145 41.707764, -87.586051 41.707765, -87.585937 41.707928, -87.585875 41.708018, -87.585779 41.708174, -87.585545 41.708589, -87.585502 41.708678, -87.585322 41.709059, -87.585204 41.709384, -87.58515 41.709534, -87.585037 41.709932, -87.58498 41.710212, -87.584899 41.710722, -87.584871 41.711134, -87.584872 41.711207, -87.584876 41.711777, -87.584878 41.712048, -87.584933 41.712842, -87.584937 41.712905, -87.584924 41.713688, -87.584941 41.713768, -87.584941 41.713823, -87.584941 41.713877, -87.584941 41.713963, -87.584942 41.714, -87.584957 41.714385, -87.58496 41.714436, -87.584964 41.714526, -87.584968 41.714617, -87.584982 41.714973, -87.584987 41.715153, -87.585012 41.715886, -87.585024 41.716665, -87.585029 41.717037, -87.58504 41.717665, -87.585049 41.717713, -87.585057 41.717938, -87.585084 41.718672, -87.585086 41.71876, -87.585096 41.719034, -87.585106 41.719373, -87.585112 41.719537, -87.585132 41.719833, -87.585149 41.720347, -87.58515 41.720392, -87.585153 41.720478, -87.585155 41.720532, -87.58516 41.720678, -87.585162 41.720732, -87.585162 41.720757, -87.585164 41.7208, -87.585308 41.720963, -87.585571 41.721237, -87.585924 41.721602, -87.586371 41.722053, -87.586639 41.722323, -87.586784 41.722464, -87.58693 41.722605, -87.587101 41.72281, -87.587184 41.722922, -87.587306 41.723085, -87.587335 41.723121, -87.587422 41.723229, -87.587452 41.723266, -87.58699 41.723271, -87.585605 41.723289, -87.585144 41.723296, -87.585059 41.723298, -87.584758 41.723309, -87.583751 41.723342, -87.583601 41.723347, -87.583216 41.723361, -87.583066 41.723361, -87.582617 41.723363, -87.582468 41.723364, -87.582023 41.723369, -87.580688 41.723383, -87.580244 41.723389, -87.579271 41.723404, -87.576352 41.72345, -87.57538 41.723466, -87.57517 41.723467, -87.574542 41.723472, -87.574333 41.723475, -87.574036 41.723476, -87.573148 41.723481, -87.57298 41.723482, -87.572853 41.723483, -87.572629 41.723486, -87.57196 41.723497, -87.571737 41.723501, -87.571489 41.723507, -87.570748 41.723524, -87.570501 41.723531, -87.570247 41.723531, -87.569486 41.723532, -87.569233 41.723533, -87.568754 41.723542, -87.568422 41.723549, -87.568094 41.723582, -87.56783 41.723609, -87.567325 41.723667, -87.56685 41.723722, -87.566599 41.72375, -87.565846 41.723833, -87.565631 41.723858, -87.565626 41.723746, -87.565616 41.723421, -87.565611 41.723312, -87.565608 41.723182, -87.565596 41.722811, -87.565592 41.722642, -87.565366 41.722644, -87.565363 41.722633, -87.565357 41.722602, -87.565356 41.722592, -87.565228 41.722593, -87.564844 41.722598, -87.564717 41.7226, -87.563988 41.722608, -87.56331 41.722616, -87.561987 41.722631, -87.561803 41.722634, -87.561713 41.722636, -87.561329 41.722638, -87.561075 41.722643, -87.561004 41.722644, -87.560793 41.722647, -87.560723 41.722649, -87.560517 41.722651, -87.560298 41.722654, -87.5599 41.722654, -87.559859 41.722654, -87.559781 41.722657, -87.559734 41.722658, -87.559695 41.722659, -87.55951 41.722664, -87.557986 41.722682, -87.556604 41.722701, -87.556328 41.722704, -87.5555 41.722712, -87.555225 41.722716, -87.554949 41.722719, -87.554121 41.722729, -87.553846 41.722733, -87.553568 41.722736, -87.552735 41.722746, -87.552458 41.72275, -87.552181 41.722753, -87.551761 41.722758, -87.551352 41.722762, -87.551076 41.722765, -87.5508 41.722768, -87.55039 41.722773, -87.549972 41.722776, -87.549697 41.722779, -87.549549 41.722779, -87.549202 41.722779, -87.549105 41.722779, -87.549048 41.722779, -87.549026 41.722779, -87.548975 41.722779, -87.548929 41.722779, -87.548837 41.722778, -87.548742 41.722778, -87.548662 41.722778, -87.548559 41.722777, -87.548452 41.722769, -87.548326 41.722761, -87.548225 41.722754, -87.548197 41.722754, -87.548051 41.722754, -87.547908 41.722753, -87.547866 41.722753, -87.547811 41.722753, -87.547788 41.722754, -87.547683 41.722755, -87.54762 41.722755, -87.547569 41.722756, -87.547432 41.722756, -87.54737 41.722757, -87.547345 41.722757, -87.547273 41.722757, -87.54725 41.722758, -87.546934 41.72276, -87.546878 41.722761, -87.546577 41.722764, -87.546405 41.722769, -87.545998 41.722789, -87.545677 41.722821, -87.545942 41.723031, -87.546116 41.723168, -87.546762 41.723631, -87.546947 41.723764, -87.547038 41.723829, -87.547085 41.723863, -87.547132 41.723897, -87.547229 41.723967, -87.547277 41.724002, -87.547372 41.724069, -87.547658 41.724273, -87.547711 41.724311, -87.547831 41.724394, -87.547992 41.724506, -87.548093 41.724574, -87.548256 41.724684, -87.548361 41.724755, -87.548845 41.725076, -87.549176 41.725296, -87.550143 41.725989, -87.550269 41.726081, -87.550739 41.726424, -87.550827 41.726487, -87.551091 41.726676, -87.55118 41.72674, -87.55146 41.72694, -87.551949 41.72729, -87.552302 41.727544, -87.552582 41.727747, -87.552714 41.727842, -87.553113 41.72813, -87.553246 41.728226, -87.553727 41.728573, -87.555171 41.729614, -87.555653 41.729961, -87.55585 41.730103, -87.556441 41.730529, -87.556639 41.730672, -87.557283 41.731136, -87.558019 41.731667, -87.559216 41.73253, -87.559861 41.732995, -87.560186 41.73323, -87.56036 41.733355, -87.560649 41.733563, -87.560882 41.733731, -87.561056 41.733857, -87.561395 41.734101, -87.562415 41.734835, -87.562755 41.73508, -87.562923 41.735201, -87.56343 41.735565, -87.563599 41.735687, -87.564019 41.735989, -87.564233 41.736143, -87.56528 41.736895, -87.565701 41.737198, -87.566028 41.737433, -87.566281 41.737615, -87.567039 41.738161, -87.567293 41.738344, -87.567368 41.738397, -87.567592 41.738559, -87.567668 41.738614, -87.567914 41.738791, -87.568655 41.739323, -87.568902 41.739501, -87.568979 41.739556, -87.569211 41.739722, -87.569289 41.739778, -87.569562 41.739975, -87.570384 41.740566, -87.570658 41.740764, -87.570713 41.740803, -87.570878 41.740922, -87.570933 41.740962, -87.571098 41.741081, -87.571595 41.741439, -87.571761 41.741559, -87.57193 41.741681, -87.572439 41.742047, -87.572609 41.742169, -87.57285 41.742342, -87.57303 41.742472, -87.573574 41.742863, -87.573816 41.743037, -87.574178 41.743297, -87.575265 41.744079, -87.575628 41.74434, -87.575857 41.744504, -87.576102 41.74468, -87.576461 41.744939, -87.576837 41.745209, -87.577083 41.745386, -87.577288 41.745534, -87.577906 41.745978, -87.578112 41.746127, -87.578236 41.746219, -87.578249 41.74623, -87.578309 41.746269, -87.578656 41.746519, -87.579138 41.746866, -87.579697 41.747268, -87.579866 41.74739, -87.580045 41.747519, -87.580083 41.747546, -87.580197 41.747627, -87.580235 41.747655, -87.580511 41.747854, -87.580788 41.748054, -87.581341 41.74845, -87.581618 41.748649, -87.581691 41.748701, -87.58191 41.748858, -87.581983 41.748911, -87.582246 41.749099, -87.582622 41.749369, -87.583035 41.749666, -87.583298 41.749856, -87.583751 41.750181, -87.58511 41.751159, -87.58522 41.751239, -87.585433 41.751392, -87.585501 41.751441, -87.585525 41.751458, -87.585563 41.751486, -87.585596 41.751509, -87.585641 41.751508, -87.585659 41.751508, -87.585737 41.751507, -87.585778 41.751506, -87.585824 41.751506, -87.585823 41.751554, -87.585821 41.751672, -87.58587 41.751707, -87.585925 41.751747, -87.585952 41.751767, -87.585985 41.75179, -87.586156 41.751913, -87.587162 41.752637, -87.587498 41.752879, -87.587749 41.75306, -87.588502 41.753603, -87.588754 41.753784, -87.589004 41.753964, -87.589757 41.754507, -87.590008 41.754689, -87.590248 41.754861, -87.590969 41.75538, -87.59121 41.755553, -87.593075 41.756893, -87.593205 41.756987, -87.593666 41.757318, -87.59369 41.757335, -87.594226 41.757715, -87.594287 41.757759, -87.59455 41.757954, -87.594871 41.758166, -87.594929 41.758186, -87.595046 41.758253, -87.595536 41.758635, -87.595551 41.758647, -87.595598 41.758683, -87.595614 41.758696, -87.595595 41.758696, -87.595577 41.758696, -87.595541 41.758696, -87.595523 41.758696, -87.595444 41.759068, -87.595208 41.760183, -87.59513 41.760556, -87.595047 41.760913, -87.594802 41.761987, -87.59472 41.762345, -87.59444 41.762346, -87.59442 41.762347, -87.59427 41.762348, -87.593603 41.762352, -87.593324 41.762354, -87.593328 41.762536, -87.593335 41.762813, -87.593342 41.763083, -87.593348 41.763266, -87.593352 41.763448, -87.59336 41.763721, -87.593368 41.763994, -87.593374 41.764177, -87.593377 41.76436, -87.593383 41.764636, -87.593387 41.764911, -87.59339 41.765024, -87.593385 41.765055, -87.593356 41.765083, -87.593494 41.765081, -87.593909 41.765078, -87.594048 41.765077, -87.594001 41.765262, -87.59387 41.765818, -87.593826 41.766004, -87.593586 41.766005, -87.593549 41.766005, -87.593433 41.766005, -87.592721 41.766009, -87.592445 41.766011, -87.592445 41.766135, -87.592447 41.766509, -87.592448 41.766634, -87.592405 41.766848, -87.592278 41.767491, -87.592236 41.767706, -87.592244 41.767729, -87.59227 41.767798, -87.592279 41.767822, -87.592231 41.767913, -87.592228 41.767947, -87.592269 41.768229, -87.592282 41.768362, -87.592287 41.768413, -87.592303 41.768887, -87.592316 41.76917, -87.592314 41.769478, -87.592277 41.769812, -87.592238 41.770023, -87.592222 41.770113, -87.592142 41.77046, -87.592115 41.770566, -87.59226 41.770565, -87.592699 41.770565, -87.592845 41.770565, -87.592731 41.771109, -87.592596 41.771758, -87.592354 41.772734, -87.592221 41.773275, -87.592093 41.773276, -87.591871 41.773278, -87.591714 41.773279, -87.591585 41.773281, -87.591501 41.773281, -87.591252 41.773283, -87.591169 41.773285, -87.590688 41.773289, -87.589246 41.773303, -87.588766 41.773309, -87.588271 41.773313, -87.586946 41.773327, -87.586789 41.773328, -87.586637 41.77333, -87.586296 41.773339, -87.586188 41.773341, -87.586099 41.773345, -87.585946 41.773349, -87.585864 41.773347, -87.585757 41.773345, -87.585621 41.773342, -87.585465 41.77334, -87.585216 41.773343, -87.585081 41.773345, -87.584837 41.773348, -87.584104 41.773357, -87.583861 41.773361, -87.583618 41.773364, -87.582891 41.773372, -87.582649 41.773376, -87.582402 41.773378, -87.58166 41.773387, -87.581414 41.77339, -87.581167 41.773393, -87.580426 41.773401, -87.58018 41.773405, -87.579934 41.773408, -87.579196 41.773417, -87.57895 41.77342, -87.578705 41.773423, -87.57797 41.773431, -87.577726 41.773435, -87.577478 41.77344, -87.576873 41.773453, -87.576734 41.773454, -87.576487 41.773456, -87.576244 41.773458, -87.575885 41.773461, -87.575515 41.773461, -87.575272 41.773462, -87.575027 41.773462, -87.574659 41.773468, -87.574292 41.773472, -87.574048 41.773476, -87.573803 41.773478, -87.573436 41.773483, -87.573071 41.773485, -87.572827 41.773487, -87.572584 41.773489, -87.572218 41.773494, -87.571858 41.773498, -87.571617 41.773502, -87.571604 41.773188, -87.571602 41.773137, -87.57157 41.772043, -87.57156 41.771679, -87.571549 41.771314, -87.571519 41.770219, -87.571509 41.769854, -87.571181 41.769857, -87.570199 41.769868, -87.569872 41.769873, -87.569546 41.769875, -87.569058 41.76988, -87.568568 41.769884, -87.568243 41.769887, -87.567904 41.76989, -87.566886 41.769902, -87.566548 41.769906, -87.566558 41.770271, -87.566588 41.771369, -87.566598 41.771735, -87.566607 41.772107, -87.56663 41.772988, -87.566642 41.773164, -87.566656 41.773223, -87.566673 41.773292, -87.566795 41.773546, -87.566811 41.773559, -87.566054 41.773598, -87.558686 41.773792, -87.552247 41.76857, -87.549849 41.766626, -87.547891 41.765038, -87.545166 41.762829, -87.543721 41.761657, -87.527501 41.762032, -87.523688 41.762121, -87.523661 41.759907, -87.52389 41.742767, -87.523941 41.738948, -87.523992 41.735128, -87.524142 41.723818, -87.524152 41.723134, -87.524154 41.722959, -87.524154 41.722445, -87.524163 41.721851, -87.524201 41.719512, -87.52432 41.718321, -87.524311 41.71821, -87.524231 41.717273, -87.524236 41.716979, -87.5242 41.712555, -87.524165 41.708314, -87.524174 41.708181, -87.524194 41.707891, -87.524215 41.707511, -87.52431 41.706603, -87.524442 41.704046, -87.524468 41.703303, -87.524471 41.703129, -87.524469 41.702925, -87.524468 41.702875, -87.524465 41.702765, -87.524461 41.70268, -87.524539 41.700868, -87.524541 41.700751, -87.524564 41.699036, -87.524624 41.697237, -87.524615 41.695421, -87.524609 41.69513, -87.524632 41.693778, -87.524631 41.693613, -87.524628 41.693332, -87.52466 41.691802, -87.524813 41.686938, -87.524805 41.686411, -87.524743 41.681735, -87.524821 41.680952, -87.524841 41.676485, -87.524843 41.675436, -87.524785 41.673733, -87.524756 41.673526, -87.524781 41.671979, -87.524848 41.667879, -87.524855 41.667583, -87.524759 41.661729, -87.524743 41.660435, -87.524743 41.659198, -87.524743 41.658705, -87.524743 41.657229, -87.524743 41.656737, -87.524793 41.655632, -87.524793 41.654519, -87.524782 41.653742, -87.524792 41.651389, -87.524839 41.650145, -87.524794 41.650116, -87.524892 41.647281, -87.524843 41.647293, -87.524997 41.644636, -87.525396 41.644635, -87.525425 41.644635, -87.525513 41.644635, -87.525543 41.644635, -87.525568 41.644622, -87.525646 41.644585, -87.525672 41.644573, -87.525697 41.64458, -87.525772 41.644605, -87.525797 41.644613, -87.527079 41.644605, -87.528343 41.644597, -87.529607 41.644589, -87.535937 41.644547, -87.538473 41.644531, -87.538535 41.644531, -87.538724 41.644534, -87.538787 41.644535, -87.539012 41.644492, -87.539691 41.644365, -87.539917 41.644323))",2023,15571,1425,16996,8,8,8,8,8,3636.0,267.0,3916.0,65.97835533553356,11059.0,4565.0,6494.0,7834.0,3225.0,11836.0,6985.0,4851.0,8611.0,3225.0,4163.0,1876.0,2287.0,1965.0,2198.0,2915.0,1876.0,2337.0,2454.0,4791.0,8644.0,3515.0,5129.0,6144.0,2500.0,12328.0,7745.0,4583.0,7593.0,4735.0,132266.0,10664147960.0,63972.0,68294.0,89326.0,42940.0,93.43528218992904,86.89208933416823,70.11680726800779,92.97065139584824,78.45626072041166,79.32859909619108,94.10430839002268,100.0,54.54942177612917,90.97665776332596,84.08215661103979,67.54905834321086,100.0,89.5680521597392,74.23442449841605,8.948633813678496,3.622246079869354,9.320611495017616,"(South) - South Shore, South Chicago, East Side & South Deering"
