,neighborhood,DISTNAME,DISTITLE,FAMINC,HOUSINC,PERCAPINC,MEDVALOOH,MEDRENT,geometry,year,non-violen,violent,total_crim,num_schools,num_high_schools,num_middle_schools,num_ele_schools,num_pre_schools,total_students,num_dropout,total_students_dropout,weighted_hs_grad_rate,name,pop2020,total_crim_pc,violent_pc,non-violen_pc
0,0054,54,Riverdale,7360,6401,3952,46000,115,"POLYGON ((-87.61219787597656 41.685298919677734, -87.61190032958984 41.685298919677734, -87.61129760742188 41.68539810180664, -87.61100006103516 41.685298919677734, -87.60929870605469 41.68550109863281, -87.60810089111328 41.68550109863281, -87.60700225830078 41.68560028076172, -87.6063003540039 41.68560028076172, -87.60320281982422 41.68550109863281, -87.60250091552734 41.68539810180664, -87.60150146484375 41.68539810180664, -87.60183715820312 41.68443298339844, -87.6019287109375 41.68402862548828, -87.60179901123047 41.68330001831055, -87.60150146484375 41.67490005493164, -87.60040283203125 41.673301696777344, -87.59749603271484 41.670101165771484, -87.59410095214844 41.66630172729492, -87.59162902832031 41.66324234008789, -87.59120178222656 41.662899017333984, -87.5907974243164 41.662498474121094, -87.58971405029297 41.66123962402344, -87.5888442993164 41.66019821166992, -87.58837890625 41.65964889526367, -87.5880126953125 41.65923309326172, -87.58719635009766 41.65840148925781, -87.58709716796875 41.658199310302734, -87.5843734741211 41.655067443847656, -87.5820083618164 41.651947021484375, -87.57839965820312 41.645999908447266, -87.57820129394531 41.64469909667969, -87.57939910888672 41.64469909667969, -87.58380126953125 41.64469909667969, -87.58629608154297 41.64469909667969, -87.58808898925781 41.644622802734375, -87.59089660644531 41.644500732421875, -87.59760284423828 41.64459991455078, -87.60320281982422 41.64459991455078, -87.60569763183594 41.64459991455078, -87.6061019897461 41.64459991455078, -87.6083984375 41.64459991455078, -87.60970306396484 41.644500732421875, -87.61109924316406 41.644500732421875, -87.61209869384766 41.644500732421875, -87.61419677734375 41.64440155029297, -87.61669921875 41.64440155029297, -87.61669921875 41.645599365234375, -87.61650085449219 41.64649963378906, -87.6167984008789 41.64690017700195, -87.61669921875 41.64780044555664, -87.61650085449219 41.64860153198242, -87.6166000366211 41.64970016479492, -87.62049865722656 41.650001525878906, -87.62030029296875 41.650299072265625, -87.62020111083984 41.6505012512207, -87.61971282958984 41.651676177978516, -87.61949920654297 41.652198791503906, -87.61756896972656 41.65898513793945, -87.61630249023438 41.66640090942383, -87.6157455444336 41.66889953613281, -87.61409759521484 41.676300048828125, -87.61380004882812 41.67720031738281, -87.61370086669922 41.6781005859375, -87.6135025024414 41.679298400878906, -87.61309814453125 41.68050003051758, -87.61299896240234 41.681400299072266, -87.61270141601562 41.68280029296875, -87.61239624023438 41.683998107910156, -87.61229705810547 41.684600830078125, -87.61219787597656 41.685298919677734))",2013,1395,85,1480,1,1,1,1,1,410.0,13.0,554.0,89.0,Riverdale,7262,203.8006058936932,11.704764527678325,192.09584136601487
1,0054,54,Riverdale,7360,6401,3952,46000,115,"POLYGON ((-87.61219787597656 41.685298919677734, -87.61190032958984 41.685298919677734, -87.61129760742188 41.68539810180664, -87.61100006103516 41.685298919677734, -87.60929870605469 41.68550109863281, -87.60810089111328 41.68550109863281, -87.60700225830078 41.68560028076172, -87.6063003540039 41.68560028076172, -87.60320281982422 41.68550109863281, -87.60250091552734 41.68539810180664, -87.60150146484375 41.68539810180664, -87.60183715820312 41.68443298339844, -87.6019287109375 41.68402862548828, -87.60179901123047 41.68330001831055, -87.60150146484375 41.67490005493164, -87.60040283203125 41.673301696777344, -87.59749603271484 41.670101165771484, -87.59410095214844 41.66630172729492, -87.59162902832031 41.66324234008789, -87.59120178222656 41.662899017333984, -87.5907974243164 41.662498474121094, -87.58971405029297 41.66123962402344, -87.5888442993164 41.66019821166992, -87.58837890625 41.65964889526367, -87.5880126953125 41.65923309326172, -87.58719635009766 41.65840148925781, -87.58709716796875 41.658199310302734, -87.5843734741211 41.655067443847656, -87.5820083618164 41.651947021484375, -87.57839965820312 41.645999908447266, -87.57820129394531 41.64469909667969, -87.57939910888672 41.64469909667969, -87.58380126953125 41.64469909667969, -87.58629608154297 41.64469909667969, -87.58808898925781 41.644622802734375, -87.59089660644531 41.644500732421875, -87.59760284423828 41.64459991455078, -87.60320281982422 41.64459991455078, -87.60569763183594 41.64459991455078, -87.6061019897461 41.64459991455078, -87.6083984375 41.64459991455078, -87.60970306396484 41.644500732421875, -87.61109924316406 41.644500732421875, -87.61209869384766 41.644500732421875, -87.61419677734375 41.64440155029297, -87.61669921875 41.64440155029297, -87.61669921875 41.645599365234375, -87.61650085449219 41.64649963378906, -87.6167984008789 41.64690017700195, -87.61669921875 41.64780044555664, -87.61650085449219 41.64860153198242, -87.6166000366211 41.64970016479492, -87.62049865722656 41.650001525878906, -87.62030029296875 41.650299072265625, -87.62020111083984 41.6505012512207, -87.61971282958984 41.651676177978516, -87.61949920654297 41.652198791503906, -87.61756896972656 41.65898513793945, -87.61630249023438 41.66640090942383, -87.6157455444336 41.66889953613281, -87.61409759521484 41.676300048828125, -87.61380004882812 41.67720031738281, -87.61370086669922 41.6781005859375, -87.6135025024414 41.679298400878906, -87.61309814453125 41.68050003051758, -87.61299896240234 41.681400299072266, -87.61270141601562 41.68280029296875, -87.61239624023438 41.683998107910156, -87.61229705810547 41.684600830078125, -87.61219787597656 41.685298919677734))",2018,1246,95,1341,1,1,1,1,1,410.0,4.0,498.0,89.0,Riverdale,7262,184.65987331313687,13.081795648581657,171.57807766455522
2,0054,54,Riverdale,7360,6401,3952,46000,115,"POLYGON ((-87.61219787597656 41.685298919677734, -87.61190032958984 41.685298919677734, -87.61129760742188 41.68539810180664, -87.61100006103516 41.685298919677734, -87.60929870605469 41.68550109863281, -87.60810089111328 41.68550109863281, -87.60700225830078 41.68560028076172, -87.6063003540039 41.68560028076172, -87.60320281982422 41.68550109863281, -87.60250091552734 41.68539810180664, -87.60150146484375 41.68539810180664, -87.60183715820312 41.68443298339844, -87.6019287109375 41.68402862548828, -87.60179901123047 41.68330001831055, -87.60150146484375 41.67490005493164, -87.60040283203125 41.673301696777344, -87.59749603271484 41.670101165771484, -87.59410095214844 41.66630172729492, -87.59162902832031 41.66324234008789, -87.59120178222656 41.662899017333984, -87.5907974243164 41.662498474121094, -87.58971405029297 41.66123962402344, -87.5888442993164 41.66019821166992, -87.58837890625 41.65964889526367, -87.5880126953125 41.65923309326172, -87.58719635009766 41.65840148925781, -87.58709716796875 41.658199310302734, -87.5843734741211 41.655067443847656, -87.5820083618164 41.651947021484375, -87.57839965820312 41.645999908447266, -87.57820129394531 41.64469909667969, -87.57939910888672 41.64469909667969, -87.58380126953125 41.64469909667969, -87.58629608154297 41.64469909667969, -87.58808898925781 41.644622802734375, -87.59089660644531 41.644500732421875, -87.59760284423828 41.64459991455078, -87.60320281982422 41.64459991455078, -87.60569763183594 41.64459991455078, -87.6061019897461 41.64459991455078, -87.6083984375 41.64459991455078, -87.60970306396484 41.644500732421875, -87.61109924316406 41.644500732421875, -87.61209869384766 41.644500732421875, -87.61419677734375 41.64440155029297, -87.61669921875 41.64440155029297, -87.61669921875 41.645599365234375, -87.61650085449219 41.64649963378906, -87.6167984008789 41.64690017700195, -87.61669921875 41.64780044555664, -87.61650085449219 41.64860153198242, -87.6166000366211 41.64970016479492, -87.62049865722656 41.650001525878906, -87.62030029296875 41.650299072265625, -87.62020111083984 41.6505012512207, -87.61971282958984 41.651676177978516, -87.61949920654297 41.652198791503906, -87.61756896972656 41.65898513793945, -87.61630249023438 41.66640090942383, -87.6157455444336 41.66889953613281, -87.61409759521484 41.676300048828125, -87.61380004882812 41.67720031738281, -87.61370086669922 41.6781005859375, -87.6135025024414 41.679298400878906, -87.61309814453125 41.68050003051758, -87.61299896240234 41.681400299072266, -87.61270141601562 41.68280029296875, -87.61239624023438 41.683998107910156, -87.61229705810547 41.684600830078125, -87.61219787597656 41.685298919677734))",2023,1140,141,1281,1,1,1,1,1,410.0,21.0,426.0,89.0,Riverdale,7262,176.39768658771686,19.41613880473699,156.9815477829799
3,0001,1,Rogers Park,27330,23902,12603,108400,429,"POLYGON ((-87.67801666242399 42.02297966661155, -87.67771148664242 42.022998740098075, -87.67729949933775 42.022998740098146, -87.67099761945309 42.02299874009807, -87.66580200177562 42.023097922228, -87.66519927960765 42.022998740098025, -87.6647033689631 42.02199928940383, -87.66419982892376 42.02140038192696, -87.66380310040815 42.019298483711545, -87.66419982892388 42.019298483711545, -87.66339874249798 42.01829903301728, -87.66339874249798 42.01720040019325, -87.66290283185349 42.01620094949923, -87.66230010968515 42.01520149880514, -87.66190338116954 42.01409905128393, -87.66144428716215 42.01300696588928, -87.6614037193474 42.012897441565535, -87.66120152519555 42.01209888516901, -87.66032785264804 42.011223904929544, -87.65869759833775 42.009897462076644, -87.65910364205523 42.00979715521139, -87.65851642457113 42.009413139771986, -87.6559959596016 42.00649875774089, -87.65731013169099 42.00630112028962, -87.65740567570529 42.005691569833516, -87.65730235209742 42.004846441984256, -87.65730237476093 42.00454675532112, -87.6571956090276 42.00393970224508, -87.65689814603871 42.00283317947963, -87.65650149334216 42.001826556479024, -87.65640236464996 42.001119607529255, -87.65650156954071 42.000819916658344, -87.65599810537586 41.999813298199626, -87.65589895374494 41.99940987805341, -87.65550225557357 41.99900647054263, -87.65509795863322 41.9981996390095, -87.65609740220654 41.998299492119564, -87.65740202927546 41.998299436808374, -87.65879821665247 41.99819948217815, -87.65959167461727 41.99819176438671, -87.66089630108429 41.99819939363433, -87.66220092755714 41.99819939291357, -87.66339874249886 41.99819939291353, -87.66459655744053 41.99819939291355, -87.66570281964795 41.99819939291356, -87.66709899884762 41.99819939291358, -87.66819763166043 41.99810021078392, -87.66940307599668 41.99810021078393, -87.67050170880951 41.998001028653775, -87.67070007306732 41.99789803182653, -87.67220306379058 41.99789803182647, -87.67259979230619 41.998001028653846, -87.67389678937711 41.99800102865377, -87.67510223371342 41.99789803182658, -87.67539978010016 41.99779884969659, -87.67579650861589 41.99779884969661, -87.67710113508103 41.99789803182665, -87.67829895002274 42.00030129112931, -87.67980194074545 42.004199911775636, -87.68019866926134 42.00510018033972, -87.68090057355825 42.00629799529388, -87.68129730207384 42.00719826385796, -87.68139648420278 42.00749962494487, -87.68199920637103 42.008800436726276, -87.6825027464101 42.01020043063758, -87.68289947492572 42.01119988133138, -87.68329620344149 42.012298514155624, -87.68389892560953 42.014099051284084, -87.68430328351972 42.01509850197804, -87.6845016477775 42.016399313759315, -87.68470001203532 42.01800148662783, -87.68489837629312 42.01940148053896, -87.68309783918322 42.01940148053895, -87.68190002424151 42.01950066266888, -87.68070220929981 42.01950066266892, -87.67939758283458 42.019500662668854, -87.67919921857671 42.01940148053872, -87.67810058576383 42.01919930158171, -87.67769622785366 42.01910011945176, -87.67700195295102 42.019100119451814, -87.67639923078305 42.01910011945182, -87.67389678937592 42.01910011945175, -87.67320251447329 42.019199301581565, -87.67520141584104 42.020500113362885, -87.67713928205258 42.02205269516637, -87.67801666242399 42.02297966661155))",2013,4163,200,4363,3,3,3,3,3,1717.0,130.0,1293.0,79.99068142108328,Rogers Park,55628,78.43172503056014,3.595311713525563,74.83641331703458
4,0001,1,Rogers Park,27330,23902,12603,108400,429,"POLYGON ((-87.67801666242399 42.02297966661155, -87.67771148664242 42.022998740098075, -87.67729949933775 42.022998740098146, -87.67099761945309 42.02299874009807, -87.66580200177562 42.023097922228, -87.66519927960765 42.022998740098025, -87.6647033689631 42.02199928940383, -87.66419982892376 42.02140038192696, -87.66380310040815 42.019298483711545, -87.66419982892388 42.019298483711545, -87.66339874249798 42.01829903301728, -87.66339874249798 42.01720040019325, -87.66290283185349 42.01620094949923, -87.66230010968515 42.01520149880514, -87.66190338116954 42.01409905128393, -87.66144428716215 42.01300696588928, -87.6614037193474 42.012897441565535, -87.66120152519555 42.01209888516901, -87.66032785264804 42.011223904929544, -87.65869759833775 42.009897462076644, -87.65910364205523 42.00979715521139, -87.65851642457113 42.009413139771986, -87.6559959596016 42.00649875774089, -87.65731013169099 42.00630112028962, -87.65740567570529 42.005691569833516, -87.65730235209742 42.004846441984256, -87.65730237476093 42.00454675532112, -87.6571956090276 42.00393970224508, -87.65689814603871 42.00283317947963, -87.65650149334216 42.001826556479024, -87.65640236464996 42.001119607529255, -87.65650156954071 42.000819916658344, -87.65599810537586 41.999813298199626, -87.65589895374494 41.99940987805341, -87.65550225557357 41.99900647054263, -87.65509795863322 41.9981996390095, -87.65609740220654 41.998299492119564, -87.65740202927546 41.998299436808374, -87.65879821665247 41.99819948217815, -87.65959167461727 41.99819176438671, -87.66089630108429 41.99819939363433, -87.66220092755714 41.99819939291357, -87.66339874249886 41.99819939291353, -87.66459655744053 41.99819939291355, -87.66570281964795 41.99819939291356, -87.66709899884762 41.99819939291358, -87.66819763166043 41.99810021078392, -87.66940307599668 41.99810021078393, -87.67050170880951 41.998001028653775, -87.67070007306732 41.99789803182653, -87.67220306379058 41.99789803182647, -87.67259979230619 41.998001028653846, -87.67389678937711 41.99800102865377, -87.67510223371342 41.99789803182658, -87.67539978010016 41.99779884969659, -87.67579650861589 41.99779884969661, -87.67710113508103 41.99789803182665, -87.67829895002274 42.00030129112931, -87.67980194074545 42.004199911775636, -87.68019866926134 42.00510018033972, -87.68090057355825 42.00629799529388, -87.68129730207384 42.00719826385796, -87.68139648420278 42.00749962494487, -87.68199920637103 42.008800436726276, -87.6825027464101 42.01020043063758, -87.68289947492572 42.01119988133138, -87.68329620344149 42.012298514155624, -87.68389892560953 42.014099051284084, -87.68430328351972 42.01509850197804, -87.6845016477775 42.016399313759315, -87.68470001203532 42.01800148662783, -87.68489837629312 42.01940148053896, -87.68309783918322 42.01940148053895, -87.68190002424151 42.01950066266888, -87.68070220929981 42.01950066266892, -87.67939758283458 42.019500662668854, -87.67919921857671 42.01940148053872, -87.67810058576383 42.01919930158171, -87.67769622785366 42.01910011945176, -87.67700195295102 42.019100119451814, -87.67639923078305 42.01910011945182, -87.67389678937592 42.01910011945175, -87.67320251447329 42.019199301581565, -87.67520141584104 42.020500113362885, -87.67713928205258 42.02205269516637, -87.67801666242399 42.02297966661155))",2018,3436,198,3634,3,3,3,3,3,1717.0,79.0,1363.0,79.99068142108328,Rogers Park,55628,65.32681383475946,3.5593585963903074,61.767455238369166
5,0001,1,Rogers Park,27330,23902,12603,108400,429,"POLYGON ((-87.67801666242399 42.02297966661155, -87.67771148664242 42.022998740098075, -87.67729949933775 42.022998740098146, -87.67099761945309 42.02299874009807, -87.66580200177562 42.023097922228, -87.66519927960765 42.022998740098025, -87.6647033689631 42.02199928940383, -87.66419982892376 42.02140038192696, -87.66380310040815 42.019298483711545, -87.66419982892388 42.019298483711545, -87.66339874249798 42.01829903301728, -87.66339874249798 42.01720040019325, -87.66290283185349 42.01620094949923, -87.66230010968515 42.01520149880514, -87.66190338116954 42.01409905128393, -87.66144428716215 42.01300696588928, -87.6614037193474 42.012897441565535, -87.66120152519555 42.01209888516901, -87.66032785264804 42.011223904929544, -87.65869759833775 42.009897462076644, -87.65910364205523 42.00979715521139, -87.65851642457113 42.009413139771986, -87.6559959596016 42.00649875774089, -87.65731013169099 42.00630112028962, -87.65740567570529 42.005691569833516, -87.65730235209742 42.004846441984256, -87.65730237476093 42.00454675532112, -87.6571956090276 42.00393970224508, -87.65689814603871 42.00283317947963, -87.65650149334216 42.001826556479024, -87.65640236464996 42.001119607529255, -87.65650156954071 42.000819916658344, -87.65599810537586 41.999813298199626, -87.65589895374494 41.99940987805341, -87.65550225557357 41.99900647054263, -87.65509795863322 41.9981996390095, -87.65609740220654 41.998299492119564, -87.65740202927546 41.998299436808374, -87.65879821665247 41.99819948217815, -87.65959167461727 41.99819176438671, -87.66089630108429 41.99819939363433, -87.66220092755714 41.99819939291357, -87.66339874249886 41.99819939291353, -87.66459655744053 41.99819939291355, -87.66570281964795 41.99819939291356, -87.66709899884762 41.99819939291358, -87.66819763166043 41.99810021078392, -87.66940307599668 41.99810021078393, -87.67050170880951 41.998001028653775, -87.67070007306732 41.99789803182653, -87.67220306379058 41.99789803182647, -87.67259979230619 41.998001028653846, -87.67389678937711 41.99800102865377, -87.67510223371342 41.99789803182658, -87.67539978010016 41.99779884969659, -87.67579650861589 41.99779884969661, -87.67710113508103 41.99789803182665, -87.67829895002274 42.00030129112931, -87.67980194074545 42.004199911775636, -87.68019866926134 42.00510018033972, -87.68090057355825 42.00629799529388, -87.68129730207384 42.00719826385796, -87.68139648420278 42.00749962494487, -87.68199920637103 42.008800436726276, -87.6825027464101 42.01020043063758, -87.68289947492572 42.01119988133138, -87.68329620344149 42.012298514155624, -87.68389892560953 42.014099051284084, -87.68430328351972 42.01509850197804, -87.6845016477775 42.016399313759315, -87.68470001203532 42.01800148662783, -87.68489837629312 42.01940148053896, -87.68309783918322 42.01940148053895, -87.68190002424151 42.01950066266888, -87.68070220929981 42.01950066266892, -87.67939758283458 42.019500662668854, -87.67919921857671 42.01940148053872, -87.67810058576383 42.01919930158171, -87.67769622785366 42.01910011945176, -87.67700195295102 42.019100119451814, -87.67639923078305 42.01910011945182, -87.67389678937592 42.01910011945175, -87.67320251447329 42.019199301581565, -87.67520141584104 42.020500113362885, -87.67713928205258 42.02205269516637, -87.67801666242399 42.02297966661155))",2023,4223,239,4462,3,3,3,3,3,1717.0,69.0,1353.0,79.99068142108328,Rogers Park,55628,80.21140432875531,4.2963974976630475,75.91500683109226
6,0002,2,West Ridge,36791,31408,14792,127700,491,"POLYGON ((-87.70990500473188 42.01177281268769, -87.70919799801831 42.01169960529047, -87.70919799801115 42.01169960601362, -87.70919799801115 42.012599874574185, -87.70909881588216 42.01359932526414, -87.70899963375327 42.014499593824624, -87.70899963375327 42.01539986238514, -87.70899963375327 42.016300130945744, -87.70899963375327 42.01720039950611, -87.70890045162427 42.01810066806653, -87.70899963375325 42.01900093662682, -87.70680236812808 42.019199300886136, -87.70429992672169 42.01929848301576, -87.70200347896768 42.01929848301578, -87.69979858394798 42.019401479842436, -87.69750213619392 42.01929848301575, -87.69654083248297 42.01925270664829, -87.69499969478753 42.01940147984249, -87.69339752193585 42.01940147984245, -87.69049835201376 42.01945870030182, -87.68919372554892 42.019485403182905, -87.6887817382442 42.019504476669326, -87.68789672847853 42.019500661972046, -87.68659973140812 42.01950066197196, -87.6848983764275 42.019401479842436, -87.68470001216973 42.018001485937056, -87.68450164791189 42.016399313075055, -87.68430328365409 42.01509850129922, -87.68389892574392 42.01409905060934, -87.68329620357594 42.0122985134881, -87.68289947506028 42.011199880668556, -87.68250274654467 42.010200429978624, -87.6819992065056 42.00880043607311, -87.68139648433755 42.007499624297104, -87.68129730220869 42.00719826321115, -87.68090057369302 42.006297994650886, -87.68019866939618 42.005100179701685, -87.67980194088045 42.00419991114119, -87.67829895015781 42.00030129051073, -87.67710113522384 41.99789803049708, -87.67579650875896 41.99779884836746, -87.67539978024328 41.99779884836747, -87.67510223385658 41.997898030497005, -87.67513275143466 41.997001576634055, -87.67510986325115 41.99580376168495, -87.67510223385658 41.9945983173416, -87.67496490475503 41.99198906439557, -87.67489624020425 41.9910010577975, -87.6752166747746 41.990959096127305, -87.6755599975285 41.99092476385175, -87.67716217038014 41.99092857854913, -87.67857360836848 41.99090187566807, -87.68009948727484 41.99089806097073, -87.68749999997051 41.990798878841055, -87.68859863278307 41.990699696711715, -87.68979644772452 41.990798878841055, -87.68990325924798 41.98879997746161, -87.68990325924798 41.98699944034093, -87.68979644772458 41.98509972109078, -87.68959808346675 41.98329918397014, -87.69080352780277 41.98320000184055, -87.69200134274425 41.983299183970146, -87.69319915768568 41.98320000184056, -87.69439697262715 41.983200001840466, -87.6953964233108 41.983200001840466, -87.6968002319046 41.983200001840494, -87.69809722897499 41.98320000184049, -87.69930267331101 41.983200001840494, -87.70050048825249 41.98320000184049, -87.70169830319392 41.98329918397014, -87.70300292965888 41.98320000184049, -87.70420074460026 41.98320000184057, -87.70520019528395 41.98310081971092, -87.70569610592852 41.98300163758141, -87.7070007323934 41.98310081971102, -87.70929718014736 41.99039833562567, -87.70970153805754 41.99169914740152, -87.71099853512786 41.99719994089311, -87.70995330807705 41.9972876789307, -87.70980072018637 41.99929802440221, -87.70991713220874 42.01053087736791, -87.70990500473188 42.01177281268769))",2013,3415,183,3598,1,1,1,1,1,1616.0,128.0,1964.0,85.59999999999998,West Ridge,77122,46.65335442545577,2.3728637742797125,44.28049065117606
7,0002,2,West Ridge,36791,31408,14792,127700,491,"POLYGON ((-87.70990500473188 42.01177281268769, -87.70919799801831 42.01169960529047, -87.70919799801115 42.01169960601362, -87.70919799801115 42.012599874574185, -87.70909881588216 42.01359932526414, -87.70899963375327 42.014499593824624, -87.70899963375327 42.01539986238514, -87.70899963375327 42.016300130945744, -87.70899963375327 42.01720039950611, -87.70890045162427 42.01810066806653, -87.70899963375325 42.01900093662682, -87.70680236812808 42.019199300886136, -87.70429992672169 42.01929848301576, -87.70200347896768 42.01929848301578, -87.69979858394798 42.019401479842436, -87.69750213619392 42.01929848301575, -87.69654083248297 42.01925270664829, -87.69499969478753 42.01940147984249, -87.69339752193585 42.01940147984245, -87.69049835201376 42.01945870030182, -87.68919372554892 42.019485403182905, -87.6887817382442 42.019504476669326, -87.68789672847853 42.019500661972046, -87.68659973140812 42.01950066197196, -87.6848983764275 42.019401479842436, -87.68470001216973 42.018001485937056, -87.68450164791189 42.016399313075055, -87.68430328365409 42.01509850129922, -87.68389892574392 42.01409905060934, -87.68329620357594 42.0122985134881, -87.68289947506028 42.011199880668556, -87.68250274654467 42.010200429978624, -87.6819992065056 42.00880043607311, -87.68139648433755 42.007499624297104, -87.68129730220869 42.00719826321115, -87.68090057369302 42.006297994650886, -87.68019866939618 42.005100179701685, -87.67980194088045 42.00419991114119, -87.67829895015781 42.00030129051073, -87.67710113522384 41.99789803049708, -87.67579650875896 41.99779884836746, -87.67539978024328 41.99779884836747, -87.67510223385658 41.997898030497005, -87.67513275143466 41.997001576634055, -87.67510986325115 41.99580376168495, -87.67510223385658 41.9945983173416, -87.67496490475503 41.99198906439557, -87.67489624020425 41.9910010577975, -87.6752166747746 41.990959096127305, -87.6755599975285 41.99092476385175, -87.67716217038014 41.99092857854913, -87.67857360836848 41.99090187566807, -87.68009948727484 41.99089806097073, -87.68749999997051 41.990798878841055, -87.68859863278307 41.990699696711715, -87.68979644772452 41.990798878841055, -87.68990325924798 41.98879997746161, -87.68990325924798 41.98699944034093, -87.68979644772458 41.98509972109078, -87.68959808346675 41.98329918397014, -87.69080352780277 41.98320000184055, -87.69200134274425 41.983299183970146, -87.69319915768568 41.98320000184056, -87.69439697262715 41.983200001840466, -87.6953964233108 41.983200001840466, -87.6968002319046 41.983200001840494, -87.69809722897499 41.98320000184049, -87.69930267331101 41.983200001840494, -87.70050048825249 41.98320000184049, -87.70169830319392 41.98329918397014, -87.70300292965888 41.98320000184049, -87.70420074460026 41.98320000184057, -87.70520019528395 41.98310081971092, -87.70569610592852 41.98300163758141, -87.7070007323934 41.98310081971102, -87.70929718014736 41.99039833562567, -87.70970153805754 41.99169914740152, -87.71099853512786 41.99719994089311, -87.70995330807705 41.9972876789307, -87.70980072018637 41.99929802440221, -87.70991713220874 42.01053087736791, -87.70990500473188 42.01177281268769))",2018,3067,206,3273,1,1,1,1,1,1616.0,70.0,1569.0,85.59999999999998,West Ridge,77122,42.439252094084694,2.671092554653666,39.76815953943103
8,0002,2,West Ridge,36791,31408,14792,127700,491,"POLYGON ((-87.70990500473188 42.01177281268769, -87.70919799801831 42.01169960529047, -87.70919799801115 42.01169960601362, -87.70919799801115 42.012599874574185, -87.70909881588216 42.01359932526414, -87.70899963375327 42.014499593824624, -87.70899963375327 42.01539986238514, -87.70899963375327 42.016300130945744, -87.70899963375327 42.01720039950611, -87.70890045162427 42.01810066806653, -87.70899963375325 42.01900093662682, -87.70680236812808 42.019199300886136, -87.70429992672169 42.01929848301576, -87.70200347896768 42.01929848301578, -87.69979858394798 42.019401479842436, -87.69750213619392 42.01929848301575, -87.69654083248297 42.01925270664829, -87.69499969478753 42.01940147984249, -87.69339752193585 42.01940147984245, -87.69049835201376 42.01945870030182, -87.68919372554892 42.019485403182905, -87.6887817382442 42.019504476669326, -87.68789672847853 42.019500661972046, -87.68659973140812 42.01950066197196, -87.6848983764275 42.019401479842436, -87.68470001216973 42.018001485937056, -87.68450164791189 42.016399313075055, -87.68430328365409 42.01509850129922, -87.68389892574392 42.01409905060934, -87.68329620357594 42.0122985134881, -87.68289947506028 42.011199880668556, -87.68250274654467 42.010200429978624, -87.6819992065056 42.00880043607311, -87.68139648433755 42.007499624297104, -87.68129730220869 42.00719826321115, -87.68090057369302 42.006297994650886, -87.68019866939618 42.005100179701685, -87.67980194088045 42.00419991114119, -87.67829895015781 42.00030129051073, -87.67710113522384 41.99789803049708, -87.67579650875896 41.99779884836746, -87.67539978024328 41.99779884836747, -87.67510223385658 41.997898030497005, -87.67513275143466 41.997001576634055, -87.67510986325115 41.99580376168495, -87.67510223385658 41.9945983173416, -87.67496490475503 41.99198906439557, -87.67489624020425 41.9910010577975, -87.6752166747746 41.990959096127305, -87.6755599975285 41.99092476385175, -87.67716217038014 41.99092857854913, -87.67857360836848 41.99090187566807, -87.68009948727484 41.99089806097073, -87.68749999997051 41.990798878841055, -87.68859863278307 41.990699696711715, -87.68979644772452 41.990798878841055, -87.68990325924798 41.98879997746161, -87.68990325924798 41.98699944034093, -87.68979644772458 41.98509972109078, -87.68959808346675 41.98329918397014, -87.69080352780277 41.98320000184055, -87.69200134274425 41.983299183970146, -87.69319915768568 41.98320000184056, -87.69439697262715 41.983200001840466, -87.6953964233108 41.983200001840466, -87.6968002319046 41.983200001840494, -87.69809722897499 41.98320000184049, -87.69930267331101 41.983200001840494, -87.70050048825249 41.98320000184049, -87.70169830319392 41.98329918397014, -87.70300292965888 41.98320000184049, -87.70420074460026 41.98320000184057, -87.70520019528395 41.98310081971092, -87.70569610592852 41.98300163758141, -87.7070007323934 41.98310081971102, -87.70929718014736 41.99039833562567, -87.70970153805754 41.99169914740152, -87.71099853512786 41.99719994089311, -87.70995330807705 41.9972876789307, -87.70980072018637 41.99929802440221, -87.70991713220874 42.01053087736791, -87.70990500473188 42.01177281268769))",2023,3520,229,3749,1,1,1,1,1,1616.0,29.0,1777.0,85.59999999999998,West Ridge,77122,48.611291200954334,2.9693213350276184,45.64196986592672
